Zmienna;Jednostka miary;Kraj;Makroregion;Region;Miejsce zamieszkania;P³eæ;Wiek;Rok;Wartoœæ
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;19;2018;10523
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;20;2018;10860
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;21;2018;11017
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;22;2018;11356
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;23;2018;11934
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;24;2018;12444
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;25;2018;12795
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;26;2018;13039
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;27;2018;13298
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;28;2018;12898
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;29;2018;12949
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;30;2018;12833
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;31;2018;12687
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;32;2018;12996
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;33;2018;13254
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;34;2018;13539
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;35;2018;13916
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;36;2018;13341
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;37;2018;12880
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;38;2018;13255
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;39;2018;13018
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;40;2018;12902
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;41;2018;12490
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;42;2018;12706
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;43;2018;12630
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;44;2018;12426
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;45;2018;11848
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;46;2018;11701
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;47;2018;11303
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;48;2018;11198
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;49;2018;11069
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;50;2018;10776
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;51;2018;10667
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;52;2018;10653
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;53;2018;10838
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;54;2018;10539
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;55;2018;10492
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;56;2018;10754
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;57;2018;10711
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;58;2018;10809
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;59;2018;10981
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;60;2018;10738
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;61;2018;10249
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;62;2018;9925
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;63;2018;10010
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;64;2018;9283
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;65;2018;9298
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;66;2018;8939
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;67;2018;8846
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;68;2018;8299
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;69;2018;7953
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;70;2018;7613
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;71;2018;7121
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;72;2018;6229
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;73;2018;5531
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;74;2018;5479
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;75;2018;4945
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;76;2018;4464
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;77;2018;4781
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;78;2018;5332
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;79;2018;5483
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;80;2018;5339
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;81;2018;4969
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;82;2018;4965
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;83;2018;4569
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;84;2018;4024
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;85;2018;3633
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;86;2018;3557
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;87;2018;3190
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;88;2018;2858
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;89;2018;2318
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;90;2018;1817
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;91;2018;1462
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;92;2018;1138
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;93;2018;913
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;94;2018;628
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;95;2018;513
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;96;2018;350
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;97;2018;199
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;98;2018;127
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;99;2018;68
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;kobiety;100 i wiêcej;2018;84
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;0;2018;6682
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;1;2018;7107
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;2;2018;6623
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;3;2018;6482
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;4;2018;6548
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;5;2018;6659
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;6;2018;6838
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;7;2018;6896
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;8;2018;7404
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;9;2018;7538
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;10;2018;7597
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;11;2018;7241
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;12;2018;7088
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;13;2018;6894
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;14;2018;6935
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;15;2018;6709
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;16;2018;7208
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;17;2018;7192
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;18;2018;7535
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;19;2018;7830
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;20;2018;8206
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;21;2018;8465
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;22;2018;8967
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;23;2018;9342
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;24;2018;9572
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;25;2018;10130
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;26;2018;10165
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;27;2018;9503
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;28;2018;9408
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;29;2018;8997
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;30;2018;8986
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;31;2018;8663
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;32;2018;8893
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;33;2018;9149
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;34;2018;9180
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;35;2018;9532
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;36;2018;9434
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;37;2018;8749
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;38;2018;9008
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;39;2018;8933
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;40;2018;8877
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;41;2018;8794
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;42;2018;8860
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;43;2018;8875
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;44;2018;8547
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;45;2018;8777
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;46;2018;8358
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;47;2018;8171
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;48;2018;8049
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;49;2018;7976
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;50;2018;8072
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;51;2018;7850
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;52;2018;7900
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;53;2018;7785
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;54;2018;7936
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;55;2018;8140
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;56;2018;7847
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;57;2018;7923
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;58;2018;8237
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;59;2018;8430
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;60;2018;8628
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;61;2018;8572
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;62;2018;8319
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;63;2018;8316
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;64;2018;7780
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;65;2018;7747
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;66;2018;7479
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;67;2018;7206
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;68;2018;7027
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;69;2018;6600
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;70;2018;6596
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;71;2018;5992
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;72;2018;5502
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;73;2018;4302
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;74;2018;4325
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;75;2018;4023
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;76;2018;4072
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;77;2018;4215
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;78;2018;4357
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;79;2018;4322
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;80;2018;4412
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;81;2018;4229
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;82;2018;4067
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;83;2018;3744
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;84;2018;3517
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;85;2018;3208
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;86;2018;3188
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;87;2018;3107
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;88;2018;2767
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;89;2018;2406
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;90;2018;1949
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;91;2018;1579
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;92;2018;1197
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;93;2018;907
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;94;2018;619
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;95;2018;499
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;96;2018;335
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;97;2018;203
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;98;2018;132
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;99;2018;55
Rezydenci;osoba;Polska;WOJEWÓDZTWO MAZOWIECKIE;Mazowiecki regionalny;wieœ;kobiety;100 i wiêcej;2018;163
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;0;2018;1931
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;1;2018;2104
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;2;2018;2006
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;3;2018;1847
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;4;2018;1982
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;5;2018;1928
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;6;2018;2059
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;7;2018;2053
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;8;2018;2174
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;9;2018;2208
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;10;2018;2192
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;11;2018;2017
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;12;2018;1987
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;13;2018;2005
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;14;2018;1919
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;15;2018;1866
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;16;2018;2002
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;17;2018;2035
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;18;2018;2223
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;19;2018;2290
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;20;2018;2415
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;21;2018;2591
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;22;2018;2595
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;23;2018;2762
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;24;2018;2913
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;25;2018;2955
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;26;2018;3011
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;27;2018;3251
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;28;2018;3240
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;29;2018;3252
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;30;2018;3210
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;31;2018;3253
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;32;2018;3202
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;33;2018;3265
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;34;2018;3335
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;35;2018;3350
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;36;2018;3138
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;37;2018;2954
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;38;2018;3011
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;39;2018;3122
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;40;2018;2911
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;41;2018;2969
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;42;2018;3054
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;43;2018;2984
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;44;2018;3023
Rezydenci;osoba;Polska;PO£UDNIOWO-ZACHODNI;Opolskie;wieœ;kobiety;45;2018;2867
